Order_ID,Customer_Name,Category,Sub_Category,City,Order_Date,Region,Sales,Discount,Profit,State,Profit_Margin,Sales_Category,Profit_Status
OD202,Vidya,Bakery,Cakes,Salem,2015-08-03,West,2421,0.25,484.2,Tamil Nadu,20.0,Very High,Profitable
OD203,Jackson,Food Grains,Organic Staples,Ramanadhapuram,2015-08-03,West,2245,0.24,404.1,Tamil Nadu,18.000000000000004,Very High,Profitable
OD204,Akash,Oil & Masala,Masalas,Vellore,,Central,896,0.12,295.68,Tamil Nadu,33.0,High,Profitable
OD205,Ram,Oil & Masala,Spices,Virudhunagar,2018-06-03,South,1033,0.3,185.94,Tamil Nadu,18.0,Very High,Profitable
OD206,Vinne,"Eggs, Meat & Fish",Mutton,Madurai,2018-12-09,West,1998,0.29,139.86,Tamil Nadu,7.000000000000001,Very High,Profitable
OD207,Verma,"Eggs, Meat & Fish",Chicken,Perambalur,2018-12-01,Central,1469,0.15,646.36,Tamil Nadu,44.0,Very High,Profitable
OD208,Haseena,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,2018-12-01,Central,1899,0.25,360.81,Tamil Nadu,19.0,Very High,Profitable
OD209,Esther,"Eggs, Meat & Fish",Mutton,Pudukottai,2018-12-01,Central,2194,0.2,153.58,Tamil Nadu,7.000000000000001,Very High,Profitable
OD210,Amrish,Beverages,Soft Drinks,Vellore,2018-12-01,Central,1942,0.29,504.92,Tamil Nadu,26.0,Very High,Profitable
OD211,Hafiz,Fruits & Veggies,Organic Vegetables,Kanyakumari,2018-12-01,Central,609,0.3,207.06,Tamil Nadu,34.0,High,Profitable
OD212,Verma,"Eggs, Meat & Fish",Chicken,Trichy,2016-02-09,Central,2353,0.26,423.54,Tamil Nadu,18.000000000000004,Very High,Profitable
OD213,Peer,Beverages,Soft Drinks,Salem,2016-01-02,East,1591,0.15,270.47,Tamil Nadu,17.0,Very High,Profitable
OD214,Arutra,Food Grains,Rice,Krishnagiri,2016-01-02,East,1353,0.11,527.67,Tamil Nadu,38.99999999999999,Very High,Profitable
OD215,Jonas,Beverages,Health Drinks,Namakkal,2016-01-02,East,1020,0.21,81.6,Tamil Nadu,7.999999999999999,Very High,Profitable
OD216,Harish,Snacks,Noodles,Ramanadhapuram,2016-01-02,East,1362,0.31,177.06,Tamil Nadu,13.0,Very High,Profitable
OD217,Sundar,Food Grains,Rice,Krishnagiri,2016-01-02,East,1733,0.31,433.25,Tamil Nadu,25.0,Very High,Profitable
OD218,Suresh,Oil & Masala,Masalas,Tirunelveli,,West,1949,0.17,97.45,Tamil Nadu,5.0,Very High,Profitable
OD219,Sabeela,Fruits & Veggies,Organic Fruits,Virudhunagar,,West,2368,0.34,876.16,Tamil Nadu,37.0,Very High,Profitable
OD220,Arvind,Fruits & Veggies,Fresh Vegetables,Pudukottai,,East,2110,0.25,485.3,Tamil Nadu,23.0,Very High,Profitable
OD221,Ramesh,Food Grains,Dals & Pulses,Madurai,,East,1940,0.2,795.4,Tamil Nadu,41.0,Very High,Profitable
OD222,Willams,"Eggs, Meat & Fish",Fish,Vellore,,East,1557,0.2,638.37,Tamil Nadu,41.0,Very High,Profitable
OD223,Ramesh,"Eggs, Meat & Fish",Fish,Madurai,,East,1443,0.19,274.17,Tamil Nadu,19.0,Very High,Profitable
OD224,Yadav,Beverages,Soft Drinks,Perambalur,,East,2024,0.11,910.8,Tamil Nadu,44.99999999999999,Very High,Profitable
OD225,Krithika,"Eggs, Meat & Fish",Chicken,Viluppuram,,East,2168,0.16,563.68,Tamil Nadu,25.999999999999996,Very High,Profitable
OD226,Verma,"Eggs, Meat & Fish",Chicken,Tirunelveli,2016-08-09,Central,621,0.24,173.88,Tamil Nadu,27.999999999999996,High,Profitable
OD227,Komal,Food Grains,Organic Staples,Madurai,2016-08-09,Central,1230,0.17,295.2,Tamil Nadu,24.0,Very High,Profitable
OD228,Harish,Snacks,Cookies,Salem,2016-08-09,Central,560,0.34,240.8,Tamil Nadu,43.0,High,Profitable
OD229,Sudha,Oil & Masala,Edible Oil & Ghee,Tenkasi,,South,1286,0.22,282.92,Tamil Nadu,22.0,Very High,Profitable
OD230,Ramesh,Beverages,Health Drinks,Tenkasi,,South,1242,0.34,149.04,Tamil Nadu,12.0,Very High,Profitable
OD231,Arvind,Bakery,Breads & Buns,Krishnagiri,,South,717,0.21,43.02,Tamil Nadu,6.000000000000001,High,Profitable
OD232,Komal,Beverages,Soft Drinks,Namakkal,2018-04-07,South,1480,0.22,444.0,Tamil Nadu,30.0,Very High,Profitable
OD233,Komal,Food Grains,Dals & Pulses,Salem,2018-04-07,South,826,0.18,247.8,Tamil Nadu,30.0,High,Profitable
OD234,Ramesh,Snacks,Cookies,Ooty,2018-04-07,South,1846,0.22,276.9,Tamil Nadu,15.0,Very High,Profitable
OD235,Mathew,Beverages,Soft Drinks,Viluppuram,2018-04-07,South,2045,0.12,552.15,Tamil Nadu,26.999999999999996,Very High,Profitable
OD236,Vince,Fruits & Veggies,Organic Fruits,Nagercoil,2018-04-07,South,1983,0.17,773.37,Tamil Nadu,39.0,Very High,Profitable
OD237,Shah,Bakery,Cakes,Bodi,2018-11-12,West,650,0.16,247.0,Tamil Nadu,38.0,High,Profitable
OD238,Ravi,Bakery,Breads & Buns,Ramanadhapuram,2017-06-04,Central,2163,0.31,216.3,Tamil Nadu,10.0,Very High,Profitable
OD239,Adavan,Fruits & Veggies,Organic Vegetables,Bodi,2017-06-04,Central,1481,0.15,518.35,Tamil Nadu,35.0,Very High,Profitable
OD240,Arvind,Snacks,Cookies,Trichy,2017-06-04,Central,2492,0.14,124.6,Tamil Nadu,5.0,Very High,Profitable
OD241,Ramesh,Bakery,Cakes,Nagercoil,2017-06-04,Central,962,0.33,423.28,Tamil Nadu,43.99999999999999,High,Profitable
OD242,Malik,Beverages,Health Drinks,Coimbatore,2017-06-04,Central,1432,0.3,214.8,Tamil Nadu,15.0,Very High,Profitable
OD243,Muneer,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2017-06-04,Central,523,0.12,78.45,Tamil Nadu,15.0,High,Profitable
OD244,Amy,Oil & Masala,Masalas,Chennai,2017-06-04,Central,1540,0.11,646.8,Tamil Nadu,42.0,Very High,Profitable
OD245,Roshan,Bakery,Biscuits,Coimbatore,2015-06-01,Central,817,0.15,326.8,Tamil Nadu,40.0,High,Profitable
OD246,Vinne,"Eggs, Meat & Fish",Fish,Kanyakumari,2015-06-01,Central,2462,0.31,369.3,Tamil Nadu,15.0,Very High,Profitable
OD247,Sudeep,Fruits & Veggies,Organic Fruits,Perambalur,2015-06-01,Central,962,0.21,288.6,Tamil Nadu,30.000000000000004,High,Profitable
OD248,Ridhesh,Beverages,Health Drinks,Cumbum,2015-06-01,Central,538,0.19,59.18,Tamil Nadu,11.0,High,Profitable
OD249,Ravi,Snacks,Cookies,Ooty,2015-06-01,Central,1556,0.17,482.36,Tamil Nadu,31.0,Very High,Profitable
OD250,James,Beverages,Health Drinks,Vellore,2017-12-10,West,2133,0.26,959.85,Tamil Nadu,45.0,Very High,Profitable
OD251,Mathew,Beverages,Health Drinks,Tirunelveli,2017-09-11,West,1474,0.14,235.84,Tamil Nadu,16.0,Very High,Profitable
OD252,Amrish,Beverages,Health Drinks,Dindigul,2017-09-11,West,531,0.14,127.44,Tamil Nadu,24.0,High,Profitable
OD253,Ramesh,Food Grains,Rice,Pudukottai,2017-12-10,East,1769,0.19,636.84,Tamil Nadu,36.00000000000001,Very High,Profitable
OD254,Surya,Fruits & Veggies,Organic Vegetables,Pudukottai,2017-12-10,East,1257,0.34,62.85,Tamil Nadu,5.0,Very High,Profitable
OD255,Veronica,Food Grains,Rice,Ramanadhapuram,,Central,1899,0.27,170.91,Tamil Nadu,9.0,Very High,Profitable
OD256,Harish,Fruits & Veggies,Fresh Fruits,Tirunelveli,,Central,1929,0.3,617.28,Tamil Nadu,32.0,Very High,Profitable
OD257,Ravi,Beverages,Soft Drinks,Ooty,,Central,2417,0.1,990.97,Tamil Nadu,41.0,Very High,Profitable
OD258,Sundar,"Eggs, Meat & Fish",Mutton,Chennai,,Central,1443,0.25,476.19,Tamil Nadu,33.0,Very High,Profitable
OD259,Esther,Beverages,Soft Drinks,Dharmapuri,2018-12-01,East,660,0.29,290.4,Tamil Nadu,43.99999999999999,High,Profitable
OD260,Shree,Bakery,Breads & Buns,Salem,2018-12-01,East,2114,0.32,359.38,Tamil Nadu,17.0,Very High,Profitable
OD261,Sabeela,Oil & Masala,Masalas,Tenkasi,2018-12-01,East,1278,0.14,63.9,Tamil Nadu,5.0,Very High,Profitable
OD262,Ravi,Food Grains,Organic Staples,Krishnagiri,2018-06-08,Central,867,0.18,216.75,Tamil Nadu,25.0,High,Profitable
OD263,Roshan,Food Grains,Organic Staples,Kanyakumari,,Central,943,0.33,150.88,Tamil Nadu,16.0,High,Profitable
OD264,Vince,Beverages,Soft Drinks,Theni,,Central,1836,0.17,275.4,Tamil Nadu,15.0,Very High,Profitable
OD265,Jonas,"Eggs, Meat & Fish",Fish,Cumbum,2017-06-06,Central,1200,0.19,420.0,Tamil Nadu,35.0,Very High,Profitable
OD266,Harish,Fruits & Veggies,Organic Vegetables,Tirunelveli,2016-11-10,West,1167,0.18,256.74,Tamil Nadu,22.0,Very High,Profitable
OD267,Shah,"Eggs, Meat & Fish",Chicken,Perambalur,,South,696,0.34,139.2,Tamil Nadu,20.0,High,Profitable
OD268,Arvind,Oil & Masala,Masalas,Virudhunagar,,East,2500,0.33,425.0,Tamil Nadu,17.0,Very High,Profitable
OD269,Adavan,Bakery,Cakes,Dharmapuri,2018-12-09,East,1507,0.16,180.84,Tamil Nadu,12.0,Very High,Profitable
OD270,Suresh,Beverages,Soft Drinks,Namakkal,2018-12-09,East,1612,0.11,612.56,Tamil Nadu,37.99999999999999,Very High,Profitable
OD271,Esther,Snacks,Noodles,Theni,,West,764,0.11,160.44,Tamil Nadu,21.0,High,Profitable
OD272,Krithika,Snacks,Noodles,Tenkasi,,West,884,0.31,282.88,Tamil Nadu,32.0,High,Profitable
OD273,Muneer,Fruits & Veggies,Organic Fruits,Viluppuram,,West,2443,0.23,781.76,Tamil Nadu,32.0,Very High,Profitable
OD274,Hafiz,Bakery,Cakes,Vellore,,West,1147,0.27,137.64,Tamil Nadu,11.999999999999998,Very High,Profitable
OD275,Krithika,Fruits & Veggies,Organic Vegetables,Coimbatore,,West,1899,0.21,493.74,Tamil Nadu,26.0,Very High,Profitable
OD276,Amrish,Bakery,Cakes,Pudukottai,,West,744,0.11,66.96,Tamil Nadu,9.0,High,Profitable
OD277,Shah,"Eggs, Meat & Fish",Fish,Ramanadhapuram,,East,812,0.17,284.2,Tamil Nadu,35.0,High,Profitable
OD278,Ram,Oil & Masala,Masalas,Virudhunagar,,East,862,0.2,137.92,Tamil Nadu,15.999999999999998,High,Profitable
OD279,Arutra,Snacks,Chocolates,Virudhunagar,,East,1061,0.13,286.47,Tamil Nadu,27.0,Very High,Profitable
OD280,Sabeela,Fruits & Veggies,Fresh Vegetables,Pudukottai,,East,2365,0.31,520.3,Tamil Nadu,21.999999999999996,Very High,Profitable
OD281,Vidya,Snacks,Chocolates,Karur,,Central,1421,0.14,454.72,Tamil Nadu,32.0,Very High,Profitable
OD282,Roshan,Fruits & Veggies,Organic Vegetables,Perambalur,,Central,1357,0.24,203.55,Tamil Nadu,15.000000000000002,Very High,Profitable
OD283,Sheeba,Beverages,Soft Drinks,Chennai,2016-11-02,West,1007,0.24,433.01,Tamil Nadu,43.0,Very High,Profitable
OD284,Amrish,Bakery,Biscuits,Kanyakumari,,West,1544,0.26,138.96,Tamil Nadu,9.000000000000002,Very High,Profitable
OD285,Kumar,Fruits & Veggies,Organic Vegetables,Salem,,West,1537,0.18,599.43,Tamil Nadu,38.99999999999999,Very High,Profitable
OD286,Ridhesh,Bakery,Breads & Buns,Ooty,,West,1530,0.18,168.3,Tamil Nadu,11.0,Very High,Profitable
OD287,Hafiz,Oil & Masala,Spices,Tirunelveli,,South,2460,0.15,738.0,Tamil Nadu,30.0,Very High,Profitable
OD288,Sudha,Snacks,Noodles,Cumbum,,South,976,0.35,429.44,Tamil Nadu,44.0,High,Profitable
OD289,Suresh,Fruits & Veggies,Organic Fruits,Coimbatore,,South,1106,0.19,298.62,Tamil Nadu,27.0,Very High,Profitable
OD290,Jonas,Bakery,Biscuits,Tirunelveli,,East,1165,0.17,244.65,Tamil Nadu,21.0,Very High,Profitable
OD291,Jonas,Food Grains,Rice,Chennai,,East,1244,0.14,497.6,Tamil Nadu,40.0,Very High,Profitable
OD292,Amrish,Fruits & Veggies,Organic Fruits,Madurai,,East,1992,0.34,418.32,Tamil Nadu,21.0,Very High,Profitable
OD293,Sheeba,"Eggs, Meat & Fish",Eggs,Ooty,,East,1396,0.16,237.32,Tamil Nadu,17.0,Very High,Profitable
OD294,Ram,Snacks,Chocolates,Ramanadhapuram,,West,849,0.19,263.19,Tamil Nadu,31.0,High,Profitable
OD295,Sheeba,Oil & Masala,Masalas,Dharmapuri,,West,2488,0.14,547.36,Tamil Nadu,22.0,Very High,Profitable
OD296,Muneer,Food Grains,Rice,Dharmapuri,,West,840,0.25,184.8,Tamil Nadu,22.0,High,Profitable
OD297,Aditi,Oil & Masala,Edible Oil & Ghee,Krishnagiri,,West,1820,0.21,527.8,Tamil Nadu,28.999999999999996,Very High,Profitable
OD298,Roshan,Oil & Masala,Masalas,Bodi,,West,1969,0.15,630.08,Tamil Nadu,32.0,Very High,Profitable
OD299,Sundar,Food Grains,Organic Staples,Virudhunagar,,East,2261,0.23,994.84,Tamil Nadu,44.0,Very High,Profitable
OD300,Sudha,"Eggs, Meat & Fish",Mutton,Namakkal,,East,1793,0.21,304.81,Tamil Nadu,17.0,Very High,Profitable
OD301,Haseena,Bakery,Breads & Buns,Ooty,,East,644,0.33,96.6,Tamil Nadu,15.0,High,Profitable
OD302,Willams,Oil & Masala,Edible Oil & Ghee,Viluppuram,,East,1359,0.17,421.29,Tamil Nadu,31.0,Very High,Profitable
OD303,Veronica,Bakery,Breads & Buns,Dharmapuri,,East,1554,0.23,683.76,Tamil Nadu,44.0,Very High,Profitable
OD304,Muneer,Snacks,Cookies,Tenkasi,,Central,2090,0.25,292.6,Tamil Nadu,14.000000000000002,Very High,Profitable
OD305,Anu,Oil & Masala,Edible Oil & Ghee,Kanyakumari,2016-05-04,East,931,0.14,297.92,Tamil Nadu,32.0,High,Profitable
OD306,Veronica,Bakery,Breads & Buns,Salem,,Central,1157,0.2,404.95,Tamil Nadu,35.0,Very High,Profitable
OD307,Verma,Fruits & Veggies,Fresh Fruits,Ooty,2015-06-01,East,2396,0.35,383.36,Tamil Nadu,16.0,Very High,Profitable
OD308,Sundar,Oil & Masala,Spices,Pudukottai,2015-06-01,East,1677,0.18,586.95,Tamil Nadu,35.0,Very High,Profitable
OD309,Esther,Snacks,Cookies,Tenkasi,,South,590,0.27,200.6,Tamil Nadu,34.0,High,Profitable
OD310,Vinne,Snacks,Noodles,Namakkal,2017-09-12,West,1401,0.26,196.14,Tamil Nadu,13.999999999999998,Very High,Profitable
OD311,Peer,Oil & Masala,Edible Oil & Ghee,Viluppuram,2017-09-12,West,678,0.29,189.84,Tamil Nadu,28.000000000000004,High,Profitable
OD312,Harish,Snacks,Chocolates,Vellore,2017-09-12,West,2417,0.28,797.61,Tamil Nadu,33.0,Very High,Profitable
OD313,Willams,Beverages,Soft Drinks,Theni,2017-09-12,West,2211,0.18,641.19,Tamil Nadu,29.000000000000004,Very High,Profitable
OD314,Vidya,Fruits & Veggies,Fresh Fruits,Perambalur,,East,2392,0.15,406.64,Tamil Nadu,17.0,Very High,Profitable
OD315,Arutra,"Eggs, Meat & Fish",Mutton,Krishnagiri,2015-08-09,South,1835,0.29,660.6,Tamil Nadu,36.0,Very High,Profitable
OD316,Malik,Snacks,Noodles,Chennai,2015-08-09,South,2281,0.22,775.54,Tamil Nadu,34.0,Very High,Profitable
OD317,Peer,Fruits & Veggies,Fresh Vegetables,Cumbum,,East,1583,0.21,174.13,Tamil Nadu,11.0,Very High,Profitable
OD318,Arvind,Bakery,Cakes,Vellore,2015-11-04,East,1123,0.23,89.84,Tamil Nadu,8.0,Very High,Profitable
OD319,Sudeep,Snacks,Cookies,Viluppuram,2015-11-04,East,1079,0.24,410.02,Tamil Nadu,38.0,Very High,Profitable
OD320,Arvind,Food Grains,Organic Staples,Krishnagiri,2015-11-04,East,1027,0.16,328.64,Tamil Nadu,32.0,Very High,Profitable
OD321,Alan,Fruits & Veggies,Fresh Vegetables,Dharmapuri,2015-11-04,East,1771,0.28,602.14,Tamil Nadu,34.0,Very High,Profitable
OD322,Sheeba,Oil & Masala,Spices,Karur,2015-11-04,East,1171,0.16,363.01,Tamil Nadu,31.0,Very High,Profitable
OD323,Arvind,Bakery,Cakes,Pudukottai,,West,672,0.16,141.12,Tamil Nadu,21.000000000000004,High,Profitable
OD324,Anu,Beverages,Health Drinks,Dindigul,,West,848,0.21,228.96,Tamil Nadu,27.0,High,Profitable
OD325,Amrish,Fruits & Veggies,Fresh Vegetables,Pudukottai,,West,2078,0.21,914.32,Tamil Nadu,44.0,Very High,Profitable
OD326,Ravi,Food Grains,Rice,Krishnagiri,2018-11-03,South,1400,0.17,406.0,Tamil Nadu,28.999999999999996,Very High,Profitable
OD327,Verma,Fruits & Veggies,Fresh Vegetables,Cumbum,,East,945,0.22,226.8,Tamil Nadu,24.000000000000004,High,Profitable
OD328,Arutra,Beverages,Health Drinks,Vellore,,East,590,0.22,82.6,Tamil Nadu,13.999999999999998,High,Profitable
OD329,Malik,Beverages,Health Drinks,Dharmapuri,,East,1583,0.3,316.6,Tamil Nadu,20.0,Very High,Profitable
OD330,Vidya,Beverages,Health Drinks,Pudukottai,,East,1534,0.15,245.44,Tamil Nadu,16.0,Very High,Profitable
OD331,Krithika,Snacks,Noodles,Karur,,East,2133,0.12,490.59,Tamil Nadu,23.0,Very High,Profitable
OD332,Shree,Fruits & Veggies,Organic Fruits,Trichy,,East,2021,0.19,747.77,Tamil Nadu,37.0,Very High,Profitable
OD333,Shree,Beverages,Health Drinks,Salem,,East,1825,0.17,164.25,Tamil Nadu,9.0,Very High,Profitable
OD334,Akash,Bakery,Breads & Buns,Nagercoil,,East,2029,0.35,608.7,Tamil Nadu,30.000000000000004,Very High,Profitable
OD335,Verma,Oil & Masala,Spices,Perambalur,2016-09-01,West,1228,0.25,442.08,Tamil Nadu,36.0,Very High,Profitable
OD336,Yadav,Food Grains,Rice,Perambalur,2016-09-01,West,1501,0.24,210.14,Tamil Nadu,13.999999999999998,Very High,Profitable
OD337,Alan,Fruits & Veggies,Organic Vegetables,Nagercoil,2016-09-01,West,1094,0.26,415.72,Tamil Nadu,38.0,Very High,Profitable
OD338,Hussain,Bakery,Cakes,Dharmapuri,2015-07-12,West,1179,0.2,106.11,Tamil Nadu,9.0,Very High,Profitable
OD339,Suresh,Food Grains,Atta & Flour,Viluppuram,2015-07-12,West,1127,0.29,416.99,Tamil Nadu,37.0,Very High,Profitable
OD340,Willams,Bakery,Biscuits,Namakkal,,West,601,0.26,234.39,Tamil Nadu,38.99999999999999,High,Profitable
OD341,Hussain,Oil & Masala,Edible Oil & Ghee,Chennai,,East,1697,0.21,560.01,Tamil Nadu,33.0,Very High,Profitable
OD342,Sundar,Beverages,Soft Drinks,Ooty,,East,2095,0.35,502.8,Tamil Nadu,24.000000000000004,Very High,Profitable
OD343,Harish,"Eggs, Meat & Fish",Chicken,Salem,,East,1132,0.24,215.08,Tamil Nadu,19.0,Very High,Profitable
OD344,Suresh,Fruits & Veggies,Organic Vegetables,Nagercoil,,East,1561,0.35,640.01,Tamil Nadu,41.0,Very High,Profitable
OD345,Vinne,"Eggs, Meat & Fish",Chicken,Coimbatore,,Central,1238,0.1,297.12,Tamil Nadu,24.0,Very High,Profitable
OD346,Willams,Bakery,Breads & Buns,Tenkasi,,West,2068,0.32,165.44,Tamil Nadu,8.0,Very High,Profitable
OD347,Suresh,Fruits & Veggies,Organic Vegetables,Pudukottai,2018-07-08,East,1113,0.21,356.16,Tamil Nadu,32.0,Very High,Profitable
OD348,Roshan,Food Grains,Rice,Theni,2018-07-08,East,1966,0.1,629.12,Tamil Nadu,32.0,Very High,Profitable
OD349,Haseena,"Eggs, Meat & Fish",Chicken,Madurai,2018-07-08,East,2138,0.13,684.16,Tamil Nadu,32.0,Very High,Profitable
OD350,Sabeela,Food Grains,Atta & Flour,Bodi,2017-09-01,East,978,0.17,68.46,Tamil Nadu,6.999999999999999,High,Profitable
OD351,Willams,Fruits & Veggies,Fresh Vegetables,Karur,2017-09-01,East,2014,0.26,684.76,Tamil Nadu,34.0,Very High,Profitable
OD352,Shah,Bakery,Breads & Buns,Viluppuram,2017-09-01,East,645,0.21,187.05,Tamil Nadu,29.000000000000004,High,Profitable
OD353,Krithika,Food Grains,Rice,Karur,2017-09-01,East,2194,0.12,680.14,Tamil Nadu,31.0,Very High,Profitable
OD354,Vidya,Beverages,Health Drinks,Ooty,2017-09-01,East,1244,0.17,62.2,Tamil Nadu,5.0,Very High,Profitable
OD355,Surya,Bakery,Biscuits,Kanyakumari,2017-04-08,East,743,0.35,289.77,Tamil Nadu,38.99999999999999,High,Profitable
OD356,Yadav,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,2017-04-08,East,2474,0.21,593.76,Tamil Nadu,24.0,Very High,Profitable
OD357,Malik,Snacks,Cookies,Trichy,2017-04-08,East,1494,0.2,74.7,Tamil Nadu,5.0,Very High,Profitable
OD358,Vidya,Oil & Masala,Spices,Coimbatore,2017-04-08,East,1174,0.19,328.72,Tamil Nadu,28.000000000000004,Very High,Profitable
OD359,Sabeela,Fruits & Veggies,Organic Vegetables,Virudhunagar,,South,1062,0.35,435.42,Tamil Nadu,41.0,Very High,Profitable
OD360,Ridhesh,Fruits & Veggies,Organic Vegetables,Pudukottai,2018-03-08,South,2297,0.13,528.31,Tamil Nadu,23.0,Very High,Profitable
OD361,Amrish,Snacks,Noodles,Namakkal,2018-03-08,South,562,0.13,56.2,Tamil Nadu,10.0,High,Profitable
OD362,Veena,"Eggs, Meat & Fish",Eggs,Perambalur,,East,2049,0.13,655.68,Tamil Nadu,31.999999999999996,Very High,Profitable
OD363,Veronica,"Eggs, Meat & Fish",Eggs,Kanyakumari,,East,570,0.22,125.4,Tamil Nadu,22.0,High,Profitable
OD364,Krithika,"Eggs, Meat & Fish",Mutton,Karur,,East,1236,0.35,333.72,Tamil Nadu,27.0,Very High,Profitable
OD365,Haseena,Beverages,Health Drinks,Bodi,,East,1069,0.32,459.67,Tamil Nadu,43.0,Very High,Profitable
OD366,Roshan,Bakery,Cakes,Namakkal,,West,1946,0.27,622.72,Tamil Nadu,32.0,Very High,Profitable
OD367,Yusuf,Snacks,Noodles,Dindigul,,East,595,0.11,196.35,Tamil Nadu,33.0,High,Profitable
OD368,Amrish,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,,East,2439,0.21,658.53,Tamil Nadu,26.999999999999996,Very High,Profitable
OD369,Vince,Bakery,Biscuits,Karur,,East,2415,0.24,555.45,Tamil Nadu,23.0,Very High,Profitable
OD370,Mathew,Oil & Masala,Spices,Tirunelveli,,East,1725,0.27,362.25,Tamil Nadu,21.0,Very High,Profitable
OD371,Malik,Fruits & Veggies,Fresh Vegetables,Tenkasi,,Central,688,0.21,116.96,Tamil Nadu,17.0,High,Profitable
OD372,Sudeep,Food Grains,Rice,Karur,,Central,1698,0.16,339.6,Tamil Nadu,20.0,Very High,Profitable
OD373,Arvind,Bakery,Breads & Buns,Pudukottai,,West,1665,0.33,216.45,Tamil Nadu,13.0,Very High,Profitable
OD374,Shah,Beverages,Health Drinks,Ooty,,West,1309,0.13,78.54,Tamil Nadu,6.000000000000001,Very High,Profitable
OD375,Sharon,Oil & Masala,Spices,Vellore,,West,905,0.32,72.4,Tamil Nadu,8.0,High,Profitable
OD376,Hussain,"Eggs, Meat & Fish",Mutton,Theni,,West,2271,0.35,295.23,Tamil Nadu,13.0,Very High,Profitable
OD377,Ganesh,Snacks,Chocolates,Pudukottai,,Central,2091,0.27,522.75,Tamil Nadu,25.0,Very High,Profitable
OD378,Ganesh,Food Grains,Atta & Flour,Salem,,East,1917,0.28,172.53,Tamil Nadu,9.0,Very High,Profitable
OD379,Sudeep,Food Grains,Rice,Cumbum,,Central,641,0.17,179.48,Tamil Nadu,27.999999999999996,High,Profitable
OD380,Hussain,Oil & Masala,Spices,Salem,,Central,1192,0.26,417.2,Tamil Nadu,35.0,Very High,Profitable
OD381,Krithika,Food Grains,Rice,Ooty,,Central,1132,0.21,464.12,Tamil Nadu,41.0,Very High,Profitable
OD382,Ram,Oil & Masala,Masalas,Namakkal,,West,1727,0.27,224.51,Tamil Nadu,13.0,Very High,Profitable
OD383,Mathew,"Eggs, Meat & Fish",Mutton,Pudukottai,,West,1051,0.34,378.36,Tamil Nadu,36.0,Very High,Profitable
OD384,Jackson,Beverages,Health Drinks,Trichy,,Central,2109,0.19,337.44,Tamil Nadu,16.0,Very High,Profitable
OD385,Surya,"Eggs, Meat & Fish",Mutton,Virudhunagar,,South,1311,0.14,314.64,Tamil Nadu,24.0,Very High,Profitable
OD386,Sabeela,Fruits & Veggies,Organic Fruits,Ooty,,South,759,0.1,265.65,Tamil Nadu,35.0,High,Profitable
OD387,Esther,Bakery,Biscuits,Virudhunagar,2016-12-03,East,2201,0.21,462.21,Tamil Nadu,21.0,Very High,Profitable
OD388,Harish,Snacks,Cookies,Pudukottai,2016-12-03,East,1964,0.22,314.24,Tamil Nadu,16.0,Very High,Profitable
OD389,Malik,Snacks,Chocolates,Chennai,,East,1898,0.19,702.26,Tamil Nadu,37.0,Very High,Profitable
OD390,Shree,Bakery,Biscuits,Coimbatore,2018-12-11,East,2282,0.19,114.1,Tamil Nadu,5.0,Very High,Profitable
OD391,Jonas,Bakery,Breads & Buns,Karur,2018-12-11,East,2294,0.18,596.44,Tamil Nadu,26.0,Very High,Profitable
OD392,Hafiz,Oil & Masala,Spices,Coimbatore,,West,2213,0.34,995.85,Tamil Nadu,45.0,Very High,Profitable
OD393,Hussain,Food Grains,Atta & Flour,Dharmapuri,,West,1797,0.3,269.55,Tamil Nadu,15.0,Very High,Profitable
OD394,Ridhesh,Oil & Masala,Edible Oil & Ghee,Pudukottai,2015-06-07,Central,1912,0.29,382.4,Tamil Nadu,20.0,Very High,Profitable
OD395,Suresh,Food Grains,Rice,Bodi,,West,1865,0.11,354.35,Tamil Nadu,19.0,Very High,Profitable
OD396,Sheeba,Bakery,Cakes,Kanyakumari,,East,1838,0.24,753.58,Tamil Nadu,41.0,Very High,Profitable
OD397,Ram,Beverages,Soft Drinks,Karur,,East,1626,0.23,195.12,Tamil Nadu,12.000000000000002,Very High,Profitable
OD398,Rumaiza,Snacks,Noodles,Kanyakumari,,Central,647,0.33,71.17,Tamil Nadu,11.0,High,Profitable
OD399,Mathew,Bakery,Breads & Buns,Trichy,2017-09-08,Central,1042,0.2,177.14,Tamil Nadu,17.0,Very High,Profitable
